id,홍,태훈,수환,철승,result,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
04826.png,2,2,2,2,OK,,,,2.0
04827.png,22,22,22,22,OK,,,,22.0
04828.png,35,35,35,35,OK,,,,35.0
04829.png,17,17,17,17,OK,,,,17.0
04830.png,4,4,4,4,OK,,,,4.0
04831.png,7,7,7,7,OK,,,,7.0
04832.png,8,8,8,8,OK,,,,8.0
04834.png,7,7,7,7,OK,,,,7.0
04835.png,10,10,10,10,OK,,,,10.0
04836.png,5,5,5,5,OK,,,,5.0
04837.png,10,10,10,10,OK,,,,10.0
04838.png,10,10,10,10,OK,,,,10.0
04839.png,4,4,4,4,OK,,,,4.0
04840.png,5,5,5,5,OK,,,,5.0
04841.png,7,7,7,7,OK,,,,7.0
04842.png,11,11,11,11,OK,,,,11.0
04843.png,3,3,3,3,OK,,,,3.0
04844.png,12,12,12,12,OK,,,,12.0
04845.png,38,38,38,38,OK,,,,38.0
04846.png,13,13,13,13,OK,,,,13.0
04847.png,9,9,9,9,OK,,,,9.0
04848.png,11,11,11,11,OK,,,,11.0
04849.png,29,29,29,29,OK,,,,29.0
04850.png,7,7,7,7,OK,,,,7.0
04851.png,3,3,3,3,OK,,,,3.0
04852.png,2,2,2,2,OK,,,,2.0
04853.png,12,12,12,12,OK,,,,12.0
04854.png,22,22,22,22,OK,,,,22.0
04855.png,10,10,10,10,OK,,,,10.0
04856.png,13,13,13,13,OK,,,,13.0
04857.png,38,38,38,38,OK,,,,38.0
04858.png,7,7,7,7,OK,,,,7.0
04859.png,14,14,14,14,OK,,,,14.0
04860.png,33,33,33,33,OK,,,,33.0
04861.png,3,3,3,3,OK,,,,3.0
04862.png,4,4,4,4,OK,,,,4.0
04863.png,15,15,15,15,OK,,,,15.0
04864.png,1,1,1,1,OK,,,,1.0
04865.png,9,9,9,9,OK,,,,9.0
04866.png,9,9,9,9,OK,,,,9.0
04867.png,11,11,11,11,OK,,,,11.0
04868.png,32,32,32,32,OK,,,,32.0
04869.png,39,39,39,39,OK,,,,39.0
04870.png,38,38,38,38,OK,,,,38.0
04871.png,12,12,12,12,OK,,,,12.0
04872.png,4,4,4,4,OK,,,,4.0
04873.png,3,3,3,3,OK,,,,3.0
04874.png,1,1,1,1,OK,,,,1.0
04875.png,14,14,14,14,OK,,,,14.0
04876.png,15,15,15,15,OK,,,,15.0
04877.png,38,38,38,38,OK,,,,38.0
04878.png,33,33,33,33,OK,,,,33.0
04879.png,27,27,27,27,OK,,,,27.0
04880.png,18,18,18,18,OK,,,,18.0
04881.png,10,10,10,10,OK,,,,10.0
04882.png,13,13,13,13,OK,,,,13.0
04883.png,18,18,18,18,OK,,,,18.0
04884.png,2,2,2,2,OK,,,,2.0
04885.png,31,31,31,31,OK,,,,31.0
04886.png,18,18,18,18,OK,,,,18.0
04887.png,11,11,11,11,OK,,,,11.0
04888.png,1,1,1,1,OK,,,,1.0
04889.png,19,19,19,19,OK,,,,19.0
04890.png,1,1,1,1,OK,,,,1.0
04891.png,38,38,38,38,OK,,,,38.0
04892.png,18,18,18,18,OK,,,,18.0
04893.png,24,24,24,24,OK,,,,24.0
04894.png,3,3,3,3,OK,,,,3.0
04895.png,11,11,11,11,OK,,,,11.0
04896.png,1,1,1,1,OK,,,,1.0
04897.png,4,4,4,4,OK,,,,4.0
04898.png,40,40,40,40,OK,,,,40.0
04899.png,7,7,7,7,OK,,,,7.0
04900.png,25,25,25,25,OK,,,,25.0
04901.png,31,31,31,31,OK,,,,31.0
04902.png,29,29,29,29,OK,,,,29.0
04903.png,7,7,7,7,OK,,,,7.0
04904.png,35,35,35,35,OK,,,,35.0
04905.png,10,10,10,10,OK,,,,10.0
04906.png,5,5,5,5,OK,,,,5.0
04907.png,12,12,12,12,OK,,,,12.0
04909.png,8,8,8,8,OK,,,,8.0
04910.png,13,13,13,13,OK,,,,13.0
04911.png,17,17,17,17,OK,,,,17.0
04912.png,10,10,10,10,OK,,,,10.0
04913.png,14,14,14,14,OK,,,,14.0
04914.png,23,23,23,23,OK,,,,23.0
04915.png,8,8,8,8,OK,,,,8.0
04916.png,17,17,17,17,OK,,,,17.0
04917.png,9,9,9,9,OK,,,,9.0
04918.png,25,25,25,25,OK,,,,25.0
04919.png,1,1,1,1,OK,,,,1.0
04920.png,1,1,1,1,OK,,,,1.0
04921.png,38,38,38,38,OK,,,,38.0
04922.png,12,12,12,12,OK,,,,12.0
04923.png,31,31,31,31,OK,,,,31.0
04924.png,10,10,10,10,OK,,,,10.0
04925.png,31,31,31,31,OK,,,,31.0
04926.png,5,5,5,5,OK,,,,5.0
04927.png,10,10,10,10,OK,,,,10.0
04928.png,2,2,2,2,OK,,,,2.0
04929.png,34,34,34,34,OK,,,,34.0
04930.png,35,35,35,35,OK,,,,35.0
04931.png,11,11,11,11,OK,,,,11.0
04932.png,42,42,42,42,OK,,,,42.0
04933.png,39,39,39,39,OK,,,,39.0
04934.png,8,8,8,8,OK,,,,8.0
04935.png,5,5,5,5,OK,,,,5.0
04936.png,38,38,38,38,OK,,,,38.0
04937.png,7,7,7,7,OK,,,,7.0
04938.png,10,10,10,10,OK,,,,10.0
04939.png,2,2,2,2,OK,,,,2.0
04940.png,9,9,9,9,OK,,,,9.0
04941.png,13,13,13,13,OK,,,,13.0
04942.png,10,10,10,10,OK,,,,10.0
04943.png,14,14,14,14,OK,,,,14.0
04944.png,25,25,25,25,OK,,,,25.0
04945.png,19,19,19,19,OK,,,,19.0
04946.png,5,5,5,5,OK,,,,5.0
04947.png,8,8,8,8,OK,,,,8.0
04948.png,31,31,31,31,OK,,,,31.0
04949.png,13,13,13,13,OK,,,,13.0
04950.png,9,9,9,9,OK,,,,9.0
04951.png,40,40,40,40,OK,,,,40.0
04954.png,18,18,18,18,OK,,,,18.0
04955.png,9,9,9,9,OK,,,,9.0
04956.png,2,2,2,2,OK,,,,2.0
04957.png,17,17,17,17,OK,,,,17.0
04958.png,25,25,25,25,OK,,,,25.0
04959.png,2,2,2,2,OK,,,,2.0
04960.png,7,7,7,7,OK,,,,7.0
04961.png,25,25,25,25,OK,,,,25.0
04962.png,5,5,5,5,OK,,,,5.0
04963.png,12,12,12,12,OK,,,,12.0
04964.png,14,14,14,14,OK,,,,14.0
04965.png,11,11,11,11,OK,,,,11.0
04966.png,39,39,39,39,OK,,,,39.0
04967.png,7,7,7,7,OK,,,,7.0
04968.png,10,10,10,10,OK,,,,10.0
04969.png,13,13,13,13,OK,,,,13.0
04970.png,9,9,9,9,OK,,,,9.0
04971.png,15,15,15,15,OK,,,,15.0
04972.png,7,7,7,7,OK,,,,7.0
04973.png,10,10,10,10,OK,,,,10.0
04974.png,13,13,13,13,OK,,,,13.0
04975.png,35,35,35,35,OK,,,,35.0
04976.png,4,4,4,4,OK,,,,4.0
04977.png,32,32,32,32,OK,,,,32.0
04978.png,23,23,23,23,OK,,,,23.0
04979.png,38,38,38,38,OK,,,,38.0
04980.png,40,40,40,40,OK,,,,40.0
04981.png,35,35,35,35,OK,,,,35.0
04982.png,2,2,2,2,OK,,,,2.0
04983.png,26,12,12,12,KO,,,,26.0
04984.png,2,2,2,2,OK,,,,2.0
04986.png,1,1,1,1,OK,,,,1.0
04987.png,25,25,25,25,OK,,,,25.0
04988.png,1,1,1,1,OK,,,,1.0
04989.png,35,35,35,35,OK,,,,35.0
04990.png,2,2,2,2,OK,,,,2.0
04991.png,39,39,39,39,OK,,,,39.0
04992.png,2,2,2,2,OK,,,,2.0
04993.png,3,3,3,3,OK,,,,3.0
04994.png,4,4,4,4,OK,,,,4.0
04995.png,26,26,26,26,OK,,,,26.0
04996.png,12,12,12,12,OK,,,,12.0
04997.png,4,4,4,4,OK,,,,4.0
04998.png,3,3,3,3,OK,,,,3.0
04999.png,35,35,35,35,OK,,,,35.0
05001.png,14,14,14,14,OK,,,,14.0
05002.png,18,18,18,18,OK,,,,18.0
05003.png,1,1,1,1,OK,,,,1.0
05004.png,5,5,5,5,OK,,,,5.0
05005.png,13,13,13,13,OK,,,,13.0
05006.png,1,1,1,1,OK,,,,1.0
05007.png,2,2,2,2,OK,,,,2.0
05008.png,35,35,35,35,OK,,,,35.0
05009.png,9,9,9,9,OK,,,,9.0
05010.png,29,29,29,29,OK,,,,29.0
05011.png,1,1,1,1,OK,,,,1.0
05012.png,38,38,38,38,OK,,,,38.0
05013.png,18,18,18,18,OK,,,,18.0
05014.png,3,3,3,3,OK,,,,3.0
05015.png,3,3,3,3,OK,,,,3.0
05016.png,4,4,4,4,OK,,,,4.0
05017.png,17,17,17,17,OK,,,,17.0
05018.png,12,12,12,12,OK,,,,12.0
05021.png,33,33,33,33,OK,,,,33.0
05022.png,42,42,42,42,OK,,,,42.0
05023.png,25,25,25,25,OK,,,,25.0
05024.png,13,13,13,13,OK,,,,13.0
05025.png,9,9,9,9,OK,,,,9.0
05026.png,18,18,18,18,OK,,,,18.0
05027.png,6,6,6,6,OK,,,,6.0
05028.png,2,2,2,2,OK,,,,2.0
05029.png,3,3,3,3,OK,,,,3.0
05030.png,13,13,13,13,OK,,,,13.0
05031.png,11,11,11,11,OK,,,,11.0
05032.png,38,38,38,38,OK,,,,38.0
05033.png,18,18,18,18,OK,,,,18.0
05034.png,3,3,3,3,OK,,,,3.0
05035.png,12,12,12,12,OK,,,,12.0
05036.png,32,32,32,32,OK,,,,32.0
05037.png,13,13,13,13,OK,,,,13.0
05038.png,2,2,2,2,OK,,,,2.0
05039.png,35,35,35,35,OK,,,,35.0
05040.png,13,13,13,13,OK,,,,13.0
05041.png,5,5,5,5,OK,,,,5.0
05042.png,10,10,10,10,OK,,,,10.0
05043.png,27,27,27,27,OK,,,,27.0
05044.png,35,35,35,35,OK,,,,35.0
05045.png,17,17,17,17,OK,,,,17.0
05046.png,1,1,1,1,OK,,,,1.0
05047.png,29,29,29,29,OK,,,,29.0
05048.png,35,35,35,35,OK,,,,35.0
05049.png,2,2,2,2,OK,,,,2.0
05050.png,25,25,25,25,OK,,,,25.0
05051.png,14,14,14,14,OK,,,,14.0
05052.png,8,8,8,8,OK,,,,8.0
05053.png,2,2,2,2,OK,,,,2.0
05054.png,14,14,14,14,OK,,,,14.0
05055.png,38,38,38,38,OK,,,,38.0
05056.png,8,8,8,8,OK,,,,8.0
05057.png,27,27,27,27,OK,,,,27.0
05058.png,9,9,9,9,OK,,,,9.0
05059.png,10,10,10,10,OK,,,,10.0
05060.png,3,3,3,3,OK,,,,3.0
05061.png,13,13,13,13,OK,,,,13.0
05062.png,38,38,38,38,OK,,,,38.0
05063.png,36,36,36,36,OK,,,,36.0
05064.png,11,11,11,11,OK,,,,11.0
05065.png,13,13,13,13,OK,,,,13.0
05066.png,24,24,24,24,OK,,,,24.0
05067.png,10,10,10,10,OK,,,,10.0
05068.png,19,19,19,19,OK,,,,19.0
05069.png,25,25,25,25,OK,,,,25.0
05070.png,10,10,10,10,OK,,,,10.0
05071.png,11,11,11,11,OK,,,,11.0
05073.png,13,13,13,13,OK,,,,13.0
05075.png,15,15,15,15,OK,,,,15.0
05076.png,1,1,1,1,OK,,,,1.0
05078.png,12,12,12,12,OK,,,,12.0
05079.png,4,4,4,4,OK,,,,4.0
05080.png,14,14,14,14,OK,,,,14.0
05081.png,10,10,10,10,OK,,,,10.0
05082.png,10,10,10,10,OK,,,,10.0
05083.png,12,12,12,12,OK,,,,12.0
05084.png,5,5,5,5,OK,,,,5.0
05085.png,2,2,2,2,OK,,,,2.0
05086.png,13,13,13,13,OK,,,,13.0
05087.png,1,1,1,1,OK,,,,1.0
05088.png,13,13,13,13,OK,,,,13.0
05089.png,9,9,9,9,OK,,,,9.0
05090.png,9,9,9,9,OK,,,,9.0
05091.png,2,2,2,2,OK,,,,2.0
05092.png,10,10,10,10,OK,,,,10.0
05093.png,23,23,23,23,OK,,,,23.0
05094.png,10,10,10,10,OK,,,,10.0
05095.png,25,22,22,25,KO,,,,22.0
05096.png,13,13,13,13,OK,,,,13.0
05097.png,2,2,2,2,OK,,,,2.0
05098.png,1,1,1,1,OK,,,,1.0
05099.png,7,7,7,7,OK,,,,7.0
05100.png,5,5,5,5,OK,,,,5.0
05101.png,18,18,18,18,OK,,,,18.0
05102.png,12,12,12,12,OK,,,,12.0
05103.png,5,5,5,5,OK,,,,5.0
05104.png,2,2,2,2,OK,,,,2.0
05105.png,25,25,25,25,OK,,,,25.0
05106.png,1,1,1,1,OK,,,,1.0
05107.png,38,38,38,38,OK,,,,38.0
05108.png,35,35,35,35,OK,,,,35.0
05109.png,25,25,25,25,OK,,,,25.0
05110.png,38,38,38,38,OK,,,,38.0
05111.png,1,1,1,1,OK,,,,1.0
05112.png,14,14,14,14,OK,,,,14.0
05113.png,5,5,5,5,OK,,,,5.0
05114.png,35,35,35,35,OK,,,,35.0
05115.png,14,14,14,14,OK,,,,14.0
05116.png,15,15,15,15,OK,,,,15.0
05117.png,15,15,15,15,OK,,,,15.0
05118.png,4,4,4,4,OK,,,,4.0
05119.png,9,9,9,9,OK,,,,9.0
05120.png,10,10,10,10,OK,,,,10.0
05121.png,1,1,1,1,OK,,,,1.0
05122.png,1,1,1,1,OK,,,,1.0
05123.png,38,38,38,38,OK,,,,38.0
05124.png,12,12,12,12,OK,,,,12.0
05125.png,39,39,39,39,OK,,,,39.0
05126.png,12,12,12,12,OK,,,,12.0
05127.png,40,40,40,40,OK,,,,40.0
05129.png,15,15,15,15,OK,,,,15.0
05130.png,18,18,18,18,OK,,,,18.0
05131.png,17,17,17,17,OK,,,,17.0
05132.png,39,39,39,39,OK,,,,39.0
05133.png,5,5,5,5,OK,,,,5.0
05134.png,25,25,25,25,OK,,,,22.0
05135.png,3,3,3,3,OK,,,,3.0
05136.png,3,3,3,3,OK,,,,3.0
05137.png,25,25,25,25,OK,,,,25.0
05138.png,38,38,38,38,OK,,,,38.0
05139.png,2,2,2,2,OK,,,,2.0
05140.png,13,13,13,13,OK,,,,13.0
05141.png,12,12,12,12,OK,,,,12.0
05142.png,14,14,14,14,OK,,,,14.0
05143.png,13,13,13,13,OK,,,,13.0
05144.png,38,38,38,38,OK,,,,38.0
05145.png,4,4,4,4,OK,,,,4.0
05146.png,10,10,10,10,OK,,,,10.0
05147.png,38,38,38,38,OK,,,,38.0
05148.png,2,2,2,2,OK,,,,2.0
05149.png,18,18,31,31,KO,,,,31.0
05150.png,4,4,4,4,OK,,,,4.0
05151.png,25,25,25,25,OK,,,,25.0
05152.png,18,18,18,18,OK,,,,18.0
05153.png,2,2,2,2,OK,,,,2.0
05154.png,3,3,3,3,OK,,,,3.0
05155.png,13,13,13,13,OK,,,,13.0
05157.png,5,5,5,5,OK,,,,5.0
05158.png,38,38,38,38,OK,,,,38.0
05159.png,4,4,4,4,OK,,,,4.0
05160.png,34,34,34,34,OK,,,,34.0
05161.png,5,5,5,5,OK,,,,5.0
05162.png,11,11,11,11,OK,,,,11.0
05163.png,11,11,11,11,OK,,,,11.0
05164.png,18,18,18,18,OK,,,,18.0
05166.png,17,17,17,17,OK,,,,17.0
05167.png,1,1,1,1,OK,,,,1.0
05168.png,10,10,10,10,OK,,,,10.0
05169.png,12,12,12,12,OK,,,,12.0
05170.png,3,3,3,3,OK,,,,3.0
05171.png,38,38,38,38,OK,,,,38.0
05172.png,23,23,23,23,OK,,,,23.0
05173.png,13,13,13,13,OK,,,,13.0
05174.png,4,4,4,4,OK,,,,4.0
05177.png,8,8,8,8,OK,,,,8.0
05178.png,4,4,4,4,OK,,,,4.0
05179.png,13,13,13,13,OK,,,,13.0
05180.png,18,18,18,18,OK,,,,18.0
05181.png,38,38,38,38,OK,,,,38.0
05182.png,26,12,13,12,KO,,,,13.0
05183.png,35,35,35,35,OK,,,,35.0
05184.png,7,7,7,7,OK,,,,7.0
05185.png,10,10,10,10,OK,,,,10.0
05186.png,7,7,7,7,OK,,,,7.0
05187.png,1,1,1,1,OK,,,,1.0
05188.png,4,4,4,4,OK,,,,4.0
05189.png,20,20,20,20,OK,,,,20.0
05190.png,14,14,14,14,OK,,,,14.0
05191.png,13,13,13,13,OK,,,,13.0
05192.png,2,2,2,2,OK,,,,2.0
05193.png,17,14,17,17,KO,,,,17.0
05194.png,13,13,13,13,OK,,,,13.0
05195.png,36,36,36,36,OK,,,,36.0
05196.png,1,1,1,1,OK,,,,1.0
05197.png,38,38,38,38,OK,,,,38.0
05198.png,3,3,3,3,OK,,,,3.0
05199.png,13,13,13,13,OK,,,,13.0
05200.png,35,35,35,35,OK,,,,35.0
05201.png,2,2,2,2,OK,,,,2.0
05202.png,18,18,18,18,OK,,,,18.0
05203.png,13,13,13,13,OK,,,,13.0
05204.png,12,12,12,12,OK,,,,12.0
05205.png,2,2,2,2,OK,,,,2.0
05206.png,1,1,1,1,OK,,,,1.0
05207.png,11,11,11,11,OK,,,,11.0
05208.png,5,5,5,5,OK,,,,5.0
05209.png,13,13,13,13,OK,,,,13.0
05210.png,10,10,10,10,OK,,,,10.0
05211.png,38,38,38,38,OK,,,,38.0
05212.png,25,25,25,25,OK,,,,25.0
05213.png,14,14,14,14,OK,,,,14.0
05214.png,5,5,5,5,OK,,,,5.0
05215.png,1,1,1,1,OK,,,,1.0
05216.png,9,9,9,9,OK,,,,9.0
05217.png,17,17,17,17,OK,,,,17.0
05218.png,40,40,40,40,OK,,,,40.0
05219.png,12,12,12,12,OK,,,,12.0
05220.png,4,4,4,4,OK,,,,4.0
05221.png,31,31,31,31,OK,,,,31.0
05222.png,40,40,40,40,OK,,,,40.0
05224.png,2,2,2,2,OK,,,,2.0
05225.png,6,6,6,6,OK,,,,6.0
05226.png,1,1,1,1,OK,,,,1.0
05227.png,11,11,11,11,OK,,,,11.0
05229.png,35,35,35,35,OK,,,,35.0
05230.png,9,9,9,9,OK,,,,9.0
05231.png,3,3,3,3,OK,,,,3.0
05232.png,14,14,14,14,OK,,,,14.0
05233.png,27,27,27,27,OK,,,,27.0
05234.png,38,38,38,38,OK,,,,38.0
05235.png,5,5,5,5,OK,,,,5.0
05236.png,4,4,4,4,OK,,,,4.0
05237.png,2,2,2,2,OK,,,,2.0
05238.png,38,38,38,38,OK,,,,38.0
05239.png,18,18,18,18,OK,,,,18.0
05240.png,4,4,4,4,OK,,,,4.0
05241.png,38,38,38,38,OK,,,,38.0
05242.png,38,38,38,38,OK,,,,38.0
05243.png,3,3,3,3,OK,,,,3.0
05244.png,12,12,12,12,OK,,,,12.0
05245.png,1,1,1,1,OK,,,,1.0
05246.png,20,20,20,20,OK,,,,20.0
05247.png,5,5,5,5,OK,,,,5.0
05248.png,40,40,40,40,OK,,,,40.0
05249.png,2,2,2,2,OK,,,,2.0
05250.png,38,38,38,38,OK,,,,38.0
05252.png,1,1,1,1,OK,,,,1.0
05253.png,12,12,12,12,OK,,,,12.0
05254.png,5,5,5,5,OK,,,,5.0
05255.png,3,3,3,3,OK,,,,3.0
05256.png,4,4,4,4,OK,,,,4.0
05257.png,15,15,15,15,OK,,,,15.0
05258.png,13,13,13,13,OK,,,,13.0
05259.png,38,38,38,38,OK,,,,38.0
05260.png,1,1,1,1,OK,,,,1.0
05261.png,38,38,38,38,OK,,,,38.0
05262.png,3,3,3,3,OK,,,,3.0
05263.png,2,2,2,2,OK,,,,2.0
05264.png,10,10,10,10,OK,,,,10.0
05265.png,1,1,1,1,OK,,,,1.0
05266.png,38,38,38,38,OK,,,,38.0
05267.png,13,13,13,13,OK,,,,13.0
05268.png,18,18,18,18,OK,,,,18.0
05269.png,1,1,1,1,OK,,,,1.0
05270.png,5,5,5,5,OK,,,,5.0
05271.png,23,23,23,23,OK,,,,23.0
05272.png,1,1,1,1,OK,,,,1.0
05273.png,4,4,4,4,OK,,,,4.0
05274.png,31,31,31,31,OK,,,,31.0
05275.png,12,12,12,12,OK,,,,12.0
05276.png,12,12,12,12,OK,,,,12.0
05277.png,25,25,25,25,OK,,,,25.0
05278.png,5,5,5,5,OK,,,,5.0
05279.png,4,4,4,4,OK,,,,4.0
05281.png,25,25,25,25,OK,,,,25.0
05282.png,7,7,7,7,OK,,,,7.0
05283.png,38,38,38,38,OK,,,,38.0
05284.png,17,17,17,17,OK,,,,17.0
05285.png,12,12,12,12,OK,,,,12.0
05286.png,10,10,10,10,OK,,,,10.0
05287.png,13,13,13,13,OK,,,,13.0
05288.png,15,15,15,15,OK,,,,15.0
05289.png,23,23,23,23,OK,,,,23.0
05290.png,18,18,18,18,OK,,,,18.0
05291.png,25,25,25,25,OK,,,,25.0
05292.png,34,34,34,34,OK,,,,34.0
05293.png,20,20,20,20,OK,,,,20.0
05294.png,11,11,11,11,OK,,,,11.0
05295.png,20,20,20,20,OK,,,,20.0
05296.png,23,23,23,23,OK,,,,23.0
05297.png,12,12,12,12,OK,,,,12.0
05298.png,26,13,13,13,KO,,,,13.0
05299.png,36,36,36,36,OK,,,,36.0
05300.png,18,18,18,18,OK,,,,18.0
05301.png,11,11,11,11,OK,,,,11.0
05302.png,33,33,33,33,OK,,,,33.0
05303.png,7,7,7,7,OK,,,,7.0
05304.png,17,17,17,17,OK,,,,17.0
05305.png,10,10,10,10,OK,,,,10.0
05306.png,38,38,38,38,OK,,,,38.0
05307.png,2,2,2,2,OK,,,,2.0
05308.png,2,2,2,2,OK,,,,2.0
05309.png,6,6,6,6,OK,,,,6.0
05310.png,13,13,13,13,OK,,,,13.0
05311.png,14,14,14,14,OK,,,,14.0
05312.png,1,1,1,1,OK,,,,1.0
05314.png,35,35,35,35,OK,,,,35.0
05315.png,38,38,38,38,OK,,,,38.0
05316.png,11,11,11,11,OK,,,,11.0
05317.png,35,35,35,35,OK,,,,35.0
05318.png,18,18,18,18,OK,,,,18.0
05319.png,18,18,18,18,OK,,,,18.0
05320.png,15,15,15,15,OK,,,,15.0
05321.png,2,2,2,2,OK,,,,2.0
05322.png,3,3,3,3,OK,,,,3.0
05323.png,13,13,13,13,OK,,,,13.0
05324.png,8,8,8,8,OK,,,,8.0
05325.png,31,31,31,31,OK,,,,31.0
05326.png,4,4,4,4,OK,,,,4.0
05327.png,18,18,18,18,OK,,,,18.0
05328.png,13,13,13,13,OK,,,,13.0
05329.png,25,25,25,25,OK,,,,25.0
05330.png,2,2,2,2,OK,,,,2.0
05331.png,25,25,25,25,OK,,,,25.0
05332.png,25,25,25,25,OK,,,,25.0
05333.png,1,1,1,1,OK,,,,1.0
05334.png,8,8,8,8,OK,,,,8.0
05335.png,31,31,31,31,OK,,,,31.0
05336.png,40,40,40,40,OK,,,,40.0
05337.png,22,22,22,25,KO,,,,22.0
05338.png,31,31,31,31,OK,,,,31.0
05339.png,9,9,9,9,OK,,,,9.0
05340.png,25,25,25,25,OK,,,,25.0
05341.png,25,25,25,25,OK,,,,25.0
05342.png,24,24,24,24,OK,,,,24.0
05343.png,1,1,1,1,OK,,,,1.0
05344.png,4,4,4,4,OK,,,,4.0
05345.png,12,12,12,12,OK,,,,12.0
05346.png,33,33,33,33,OK,,,,33.0
05347.png,5,5,5,5,OK,,,,5.0
05348.png,4,4,4,4,OK,,,,4.0
05350.png,1,1,1,1,OK,,,,1.0
05351.png,9,9,9,9,OK,,,,9.0
05352.png,30,30,30,30,OK,,,,30.0
05353.png,4,4,4,4,OK,,,,4.0
05354.png,33,33,33,33,OK,,,,33.0
05356.png,4,4,4,4,OK,,,,4.0
05357.png,17,17,17,17,OK,,,,17.0
05358.png,4,4,4,4,OK,,,,4.0
05359.png,40,40,40,40,OK,,,,40.0
05360.png,4,4,4,4,OK,,,,4.0
05361.png,5,5,5,5,OK,,,,5.0
05362.png,3,3,3,3,OK,,,,3.0
05364.png,6,6,6,6,OK,,,,6.0
05365.png,34,34,34,34,OK,,,,34.0
05366.png,13,13,13,13,OK,,,,13.0
05367.png,14,14,14,14,OK,,,,14.0
05368.png,1,1,1,1,OK,,,,1.0
05369.png,40,40,40,40,OK,,,,40.0
05370.png,5,5,5,5,OK,,,,5.0
05371.png,3,3,3,3,OK,,,,3.0
05372.png,1,1,1,1,OK,,,,1.0
05373.png,1,1,1,1,OK,,,,1.0
05374.png,9,9,9,9,OK,,,,9.0
05375.png,5,5,5,5,OK,,,,5.0
05376.png,12,12,12,12,OK,,,,12.0
05377.png,15,15,15,15,OK,,,,15.0
05378.png,13,13,13,13,OK,,,,13.0
05379.png,24,24,24,24,OK,,,,24.0
05380.png,15,15,15,15,OK,,,,15.0
05381.png,20,20,20,20,OK,,,,20.0
05382.png,2,2,2,2,OK,,,,2.0
05384.png,9,9,9,9,OK,,,,9.0
05385.png,7,7,7,7,OK,,,,7.0
05386.png,35,35,35,35,OK,,,,35.0
05387.png,10,10,10,10,OK,,,,10.0
05388.png,14,14,14,14,OK,,,,14.0
05389.png,17,17,17,17,OK,,,,17.0
05390.png,15,15,15,15,OK,,,,15.0
05391.png,2,2,2,2,OK,,,,2.0
05392.png,2,2,2,2,OK,,,,2.0
05393.png,18,18,18,18,OK,,,,18.0
05395.png,7,7,7,7,OK,,,,7.0
05396.png,8,8,8,8,OK,,,,8.0
05397.png,35,35,35,35,OK,,,,35.0
05398.png,12,12,12,12,OK,,,,12.0
05399.png,9,9,9,9,OK,,,,9.0
05401.png,13,13,13,13,OK,,,,13.0
05402.png,13,13,13,13,OK,,,,13.0
05404.png,20,20,20,20,OK,,,,20.0
05405.png,21,21,21,21,OK,,,,21.0
05406.png,34,34,34,34,OK,,,,34.0
05407.png,14,14,14,14,OK,,,,14.0
05408.png,12,12,12,12,OK,,,,12.0
05409.png,38,38,38,38,OK,,,,38.0
05410.png,4,4,4,4,OK,,,,4.0
05411.png,18,18,18,18,OK,,,,18.0
05412.png,13,13,13,13,OK,,,,13.0
05413.png,18,18,18,18,OK,,,,18.0
05414.png,4,4,4,4,OK,,,,4.0
05415.png,12,12,12,12,OK,,,,12.0
05416.png,11,11,11,11,OK,,,,11.0
05417.png,12,12,12,12,OK,,,,12.0
05418.png,15,15,15,15,OK,,,,15.0
05419.png,12,12,12,12,OK,,,,12.0
05420.png,37,37,37,37,OK,,,,37.0
05421.png,7,7,7,7,OK,,,,7.0
05422.png,31,31,31,31,OK,,,,31.0
05423.png,15,15,15,15,OK,,,,15.0
05424.png,14,14,14,14,OK,,,,14.0
05425.png,9,9,9,9,OK,,,,9.0
05426.png,36,36,36,36,OK,,,,36.0
05427.png,38,38,38,38,OK,,,,38.0
05428.png,5,5,5,5,OK,,,,5.0
05429.png,13,13,13,13,OK,,,,13.0
05430.png,31,31,31,31,OK,,,,31.0
05431.png,12,12,12,12,OK,,,,12.0
05432.png,8,8,8,8,OK,,,,8.0
05433.png,11,11,11,11,OK,,,,11.0
05434.png,4,4,4,4,OK,,,,4.0
05435.png,11,11,11,11,OK,,,,11.0
05436.png,38,38,38,38,OK,,,,38.0
05437.png,10,10,10,10,OK,,,,10.0
05438.png,38,38,38,38,OK,,,,38.0
05439.png,1,1,1,1,OK,,,,1.0
05440.png,12,12,12,12,OK,,,,12.0
05441.png,6,6,6,6,OK,,,,6.0
05442.png,4,4,4,4,OK,,,,4.0
05443.png,11,11,11,11,OK,,,,11.0
05445.png,20,20,20,20,OK,,,,20.0
05446.png,9,9,9,9,OK,,,,9.0
05447.png,10,10,10,10,OK,,,,10.0
05448.png,15,15,15,15,OK,,,,15.0
05449.png,10,10,10,10,OK,,,,10.0
05450.png,35,35,35,35,OK,,,,35.0
05451.png,15,15,15,15,OK,,,,15.0
05452.png,38,38,38,38,OK,,,,38.0
05453.png,8,8,8,8,OK,,,,8.0
05454.png,5,5,5,5,OK,,,,5.0
05456.png,11,11,11,11,OK,,,,11.0
05457.png,13,13,13,13,OK,,,,13.0
05458.png,12,12,12,12,OK,,,,12.0
05460.png,8,8,8,8,OK,,,,8.0
05461.png,3,3,3,3,OK,,,,3.0
05462.png,4,4,4,4,OK,,,,4.0
